1;ab
2;aa
3;af
4;ak
5;sq
6;am
7;ar
8;an
9;hy
11;av
12;ae
13;ay
14;az
15;bm
16;ba
17;eu
18;be
19;bn
20;bi
21;bs
22;br
23;bg
24;my
25;ca
26;ch
27;ce
28;ny
29;zh
30;cu
31;cv
32;kw
33;co
34;cr
35;hr
36;cs
37;da
38;dv
39;nl
40;dz
41;en
42;eo
43;et
44;ee
45;fo
46;fj
47;fi
48;fr
49;fy
50;ff
51;gd
52;gl
53;lg
54;ka
55;de
56;el
57;kl
58;gn
59;gu
60;ht
61;ha
62;he
63;hz
64;hi
65;ho
66;hu
68;io
69;ig
70;id
71;ia
72;ie
73;iu
74;ik
75;ga
76;it
77;ja
78;jv
79;kn
80;kr
81;ks
82;kk
83;km
84;ki
85;rw
86;ky
87;kv
88;kg
89;ko
90;kj
91;ku
92;lo
93;la
94;lv
95;li
96;ln
97;lt
98;lu
99;lb
100;mk
101;mg
102;ms
103;ml
104;mt
105;gv
106;mi
107;mr
108;mh
109;mn
110;na
111;nv
112;nd
113;nr
114;ng
115;ne
116;no
117;nb
118;nn
119;ii
120;oc
121;oj
123;om
124;os
125;pi
126;ps
127;fa
128;pl
129;pt
130;pa
131;qu
132;ro
133;rm
134;rn
135;ru
136;se
137;sm
138;sg
139;sa
140;sc
141;sr
142;sn
143;sd
144;si
145;sk
146;sl
147;so
148;st
149;es
150;su
151;sw
152;ss
153;sv
154;tl
155;ty
156;tg
157;ta
158;tt
159;te
160;th
161;bo
162;ti
163;to
164;ts
165;tn
166;tr
167;tk
168;tw
169;ug
170;uk
171;ur
172;uz
173;ve
174;vi
175;vo
176;wa
177;cy
178;wo
179;xh
180;yi
181;yo
182;za
183;zu
